date,prec,tmin,tmean,tmax,qt
1990-07-30,0.13,26.8,27.3,27.8,7.187
1990-07-31,9.09,27,27.5,28,10.696
1990-08-01,1.14,25.75,26.25,26.75,8.971
1990-08-02,19.12,25.9,26.4,26.9,14.196
1990-08-03,47.19,25.55,26.05,26.55,12.998
1990-08-04,18.31,25.75,26.25,26.75,12.803
1990-08-05,6.35,26.05,26.55,27.05,10.696
1990-08-06,18.44,26.6,27.1,27.6,12.301
1990-08-07,67.82,26.55,27.05,27.55,18.002
1990-08-08,19.88,25.55,26.05,26.55,21.4
1990-08-09,10.02,25.95,26.45,26.95,16.897
1990-08-10,14.38,25.95,26.45,26.95,10.101
1990-08-11,13.71,25.55,26.05,26.55,9.116
1990-08-12,12.4,24.9,25.4,25.9,8.81
1990-08-13,1.11,25.1,25.6,26.1,8.81
1990-08-14,8.07,24.9,25.4,25.9,7.926
1990-08-15,3.47,25.55,26.05,26.55,7.926
1990-08-16,11.31,25.1,25.6,26.1,7.382
1990-08-17,9.1,26.75,27.25,27.75,7.382
1990-08-18,31.24,26.3,26.8,27.3,8.512
1990-08-19,4.49,25.3,25.8,26.3,16.498
1990-08-20,52.3,24.25,24.75,25.25,13.601
1990-08-21,49.59,25.95,26.45,26.95,16.201
1990-08-22,34.83,25.75,26.25,26.75,11.8
1990-08-23,20.49,25.6,26.1,26.6,14.799
1990-08-24,0.87,25.35,25.85,26.35,9.753
1990-08-25,6.27,24.9,25.4,25.9,8.512
1990-08-26,0.57,25.4,25.9,26.4,7.926
1990-08-27,19.96,25.45,25.95,26.45,7.382
1990-08-28,3.15,25.85,26.35,26.85,7.382
1990-08-29,0.35,26.2,26.7,27.2,7.111
1990-08-30,7.56,26.8,27.3,27.8,7
1990-08-31,17.64,26.8,27.3,27.8,6.575
1990-09-01,3.53,25.95,26.45,26.95,6.329
1990-09-02,1.42,26.8,27.3,27.8,6.329
1990-09-03,4.54,26.2,26.7,27.2,5.853
1990-09-04,6.86,26.8,27.3,27.8,5.683
1990-09-05,5.77,25.95,26.45,26.95,5.607
1990-09-06,10.71,26.55,27.05,27.55,5.556
1990-09-07,10.39,26.5,27,27.5,5.726
1990-09-08,22.44,23.9,24.4,24.9,5.378
1990-09-09,3.28,25.95,26.45,26.95,5.233
1990-09-10,27.3,26.45,26.95,27.45,9.048
1990-09-11,2.78,26.45,26.95,27.45,6.677
1990-09-12,2.72,26.2,26.7,27.2,5.607
1990-09-13,11.9,26.95,27.45,27.95,5.208
1990-09-14,20.66,26.6,27.1,27.6,8.325
1990-09-15,3,26.05,26.55,27.05,7.382
1990-09-16,14.17,26.25,26.75,27.25,5.607
1990-09-17,55.42,26.8,27.3,27.8,5.378
1990-09-18,6.16,27.4,27.9,28.4,5.378
1990-09-19,15.83,25.9,26.4,26.9,7.289
1990-09-20,8.3,26.95,27.45,27.95,5.853
1990-09-21,10.73,25.1,25.6,26.1,6.507
1990-09-22,26.14,25.6,26.1,26.6,11.8
1990-09-23,12.6,23.55,24.05,24.55,13.1
1990-09-24,5.76,26.7,27.2,27.7,11.002
1990-09-25,81.08,25.85,26.35,26.85,8.81
1990-09-26,8,26.05,26.55,27.05,7.382
1990-09-27,15.08,25.25,25.75,26.25,14
1990-09-28,16.91,25.6,26.1,26.6,14.595
1990-09-29,9.54,26.2,26.7,27.2,11.095
1990-09-30,0.85,26.65,27.15,27.65,8.512
1990-10-01,8.52,24.25,24.75,25.25,6.839
1990-10-02,9.17,25.85,26.35,26.85,6.575
1990-10-03,4.92,26.45,26.95,27.45,6.329
1990-10-04,7.48,26.6,27.1,27.6,6.329
1990-10-05,14.68,25.8,26.3,26.8,6.193
1990-10-06,38.07,25.7,26.2,26.7,11.002
1990-10-07,5.54,26.1,26.6,27.1,9.753
1990-10-08,17.98,25.6,26.1,26.6,8.512
1990-10-09,10.24,27.25,27.75,28.25,7.646
1990-10-10,11.8,27.15,27.65,28.15,7.739
1990-10-11,10.6,26.65,27.15,27.65,8.215
1990-10-12,7.53,26.9,27.4,27.9,8.512
1990-10-13,3.71,27.05,27.55,28.05,7.926
1990-10-14,12.98,26.45,26.95,27.45,7.756
1990-10-15,11.8,26.8,27.3,27.8,13.202
1990-10-16,30.62,26.2,26.7,27.2,12.896
1990-10-17,9.2,25.35,25.85,26.35,11.299
1990-10-18,4.98,26.05,26.55,27.05,9.753
1990-10-19,12.29,25.45,25.95,26.45,8.98
1990-10-20,3.1,26.45,26.95,27.45,9.116
1990-10-21,11.16,26.9,27.4,27.9,7.926
1990-10-22,14.67,26.45,26.95,27.45,7.977
1990-10-23,15.64,27.05,27.55,28.05,10.9
1990-10-24,33.52,26.65,27.15,27.65,12.199
1990-10-25,2.69,25.9,26.4,26.9,8.81
1990-10-26,15.32,26.65,27.15,27.65,7.926
1990-10-27,8.73,26.4,26.9,27.4,12.199
1990-10-28,3.47,24.75,25.25,25.75,13.295
1990-10-29,3.97,23.8,24.3,24.8,10.398
1990-10-30,4.03,25.25,25.75,26.25,9.753
1990-10-31,9.12,26.15,26.65,27.15,10.798
1990-11-01,6.33,24.9,25.4,25.9,12.199
1990-11-02,19.47,26.2,26.7,27.2,11.995
1990-11-03,18.12,26.4,26.9,27.4,14.901
1990-11-04,12.29,26.8,27.3,27.8,14.4
1990-11-05,31.02,26.1,26.6,27.1,13.202
1990-11-06,16.64,25.6,26.1,26.6,11.401
1990-11-07,1.48,26.25,26.75,27.25,10.398
1990-11-08,9.76,26.7,27.2,27.7,10.101
1990-11-09,63.56,26.15,26.65,27.15,10.9
1990-11-10,18.23,25.95,26.45,26.95,9.753
1990-11-11,9.58,27.45,27.95,28.45,12.199
1990-11-12,69.37,25.7,26.2,26.7,14.298
1990-11-13,12.36,25.35,25.85,26.35,18.996
1990-11-14,63.65,25.9,26.4,26.9,17.5
1990-11-15,22.86,25.25,25.75,26.25,23.694
1990-11-16,26.79,24.9,25.4,25.9,19.2
1990-11-17,10.87,24.05,24.55,25.05,16.201
1990-11-18,3.1,24.75,25.25,25.75,14.102
1990-11-19,4.06,24.9,25.4,25.9,12.199
1990-11-20,24.84,26.2,26.7,27.2,11.095
1990-11-21,2.41,25.55,26.05,26.55,11.401
1990-11-22,9.42,26.25,26.75,27.25,10.101
1990-11-23,20.88,25.9,26.4,26.9,9.116
1990-11-24,65.95,23.7,24.2,24.7,18.698
1990-11-25,12.78,23.7,24.2,24.7,19.701
1990-11-26,17.39,25.55,26.05,26.55,13.397
1990-11-27,29.36,26.2,26.7,27.2,11.095
1990-11-28,7.97,26.15,26.65,27.15,10.101
1990-11-29,11.5,25.4,25.9,26.4,9.753
1990-11-30,10.94,26.05,26.55,27.05,8.971
1990-12-01,2.48,26.25,26.75,27.25,9.753
1990-12-02,14.58,26.25,26.75,27.25,8.215
1990-12-03,1.67,25.2,25.7,26.2,7.646
1990-12-04,20.57,25.8,26.3,26.8,8.699
1990-12-05,30.27,24.85,25.35,25.85,30.099
1990-12-06,11.92,23.35,23.85,24.35,14.102
1990-12-07,28.94,25.05,25.55,26.05,11.401
1990-12-08,68.19,25.7,26.2,26.7,14.102
1990-12-09,13.47,25.65,26.15,26.65,42.698
1990-12-10,28.75,25.15,25.65,26.15,41.194
1990-12-11,15.32,21.3,21.8,22.3,44.499
1990-12-12,6.13,20.7,21.2,21.7,32.699
1990-12-13,6.1,23.75,24.25,24.75,15.895
1990-12-14,73.94,24.85,25.35,25.85,25.095
1990-12-15,31.82,25.55,26.05,26.55,36.895
1990-12-16,8.18,25.7,26.2,26.7,36.895
1990-12-17,9.96,26.1,26.6,27.1,27.899
1990-12-18,17.67,25.75,26.25,26.75,21.995
1990-12-19,5.9,24.25,24.75,25.25,18.698
1990-12-20,0.03,24.55,25.05,25.55,17.101
1990-12-21,0,23.95,24.45,24.95,15.496
1990-12-22,0.01,24.35,24.85,25.35,14.697
1990-12-23,0.09,24.85,25.35,25.85,13.695
1990-12-24,1.28,24.25,24.75,25.25,12.998
1990-12-25,1.53,26.1,26.6,27.1,12.301
1990-12-26,0.05,24.65,25.15,25.65,11.698
1990-12-27,0,24.5,25,25.5,11.095
1990-12-28,0.04,24.7,25.2,25.7,11.095
1990-12-29,0.83,24.95,25.45,25.95,10.798
1990-12-30,0.25,25.45,25.95,26.45,9.982
1990-12-31,4.23,25.3,25.8,26.3,9.192
